BOLD code,Frequency,,,
BOLD:ACL0807,6,,,
BOLD:ACL0916,27,,,
BOLD:ACL1181,2,,,
BOLD:ACL1263,3,,,
BOLD:ACL1398,5,,,
BOLD:ACL1561,10,,,
BOLD:ACL2945,79,,,
BOLD:ACL3080,1,,,
BOLD:ACL3112,2,,,
BOLD:ACL3161,1,,,
BOLD:ACL3172,2,,,
BOLD:ACL3198,3,,,
BOLD:ACL3199,6,,,
BOLD:ACL3545,9,,,
BOLD:ACL3673,34,,,
BOLD:ACL3803,1,,,
BOLD:ACL3816,8,,,
BOLD:ACL3857,6,,,
BOLD:ACL3879,7,,,
BOLD:ACL3899,13,,,
BOLD:ACL4121,55,,,
BOLD:ACL4129,2,,,
BOLD:ACL4340,2,,,
BOLD:ACL4377,20,,,
BOLD:ACL4458,4,,,
BOLD:ACL4468,33,,,
BOLD:ACL4489,8,,,
BOLD:ACL4505,1,,,
BOLD:ACL4583,5,,,
BOLD:ACL4646,6,,,
BOLD:ACL4747,15,,,
BOLD:ACL4839,19,,,
BOLD:ACL4923,1,,,
BOLD:ACL5034,1,,,
BOLD:ACL5125,7,,,
BOLD:ACL5343,2,,,
BOLD:ACL5349,3,,,
BOLD:ACL5499,74,,,
BOLD:ACL5572,23,,,
BOLD:ACL5595,103,,,
BOLD:ACL5703,27,,,
BOLD:ACL5720,4,,,
BOLD:ACL6490,3,,,
BOLD:ACL6850,10,,,
BOLD:ACL6872,3,,,
BOLD:ACL6921,1,,,
BOLD:ACL7045,199,,,
BOLD:ACL7115,12,,,
BOLD:ACL7146,4,,,
BOLD:ACL7155,6,,,
BOLD:ACL7250,1,,,
BOLD:ACL7293,3,,,
BOLD:ACL7317,21,,,
BOLD:ACL7804,3,,,
BOLD:ACL9201,11,,,
BOLD:ACL9343,1,,,
BOLD:ACL9696,2,,,
BOLD:ACM0235,97,,,
BOLD:ACM2471,4,,,
BOLD:ACM2491,1,,,
BOLD:ACM3432,4,,,
BOLD:ACM8436,2,,,
BOLD:ACM9154,1,,,
BOLD:ACN2786,2,,,
BOLD:ACN9200,1,,,
BOLD:ACO0199,1,,,
BOLD:ACO0241,1,,,
BOLD:ACO0288,6,,,
BOLD:ACO7975,1,,,
BOLD:ACO8087,2,,,
BOLD:ACP1930,8,,,
BOLD:ACP6342,2,,,
BOLD:ACQ4253,3,,,
BOLD:ACR2548,3,,,
BOLD:ACR4624,1,,,
BOLD:ACR4677,12,,,
BOLD:ACR4683,1,,,
BOLD:ACR4723,1,,,
BOLD:ACR4725,7,,,
BOLD:ACR4770,2,,,
BOLD:ACR4804,1,,,
BOLD:ACR4858,6,,,
BOLD:ACR4864,4,,,
BOLD:ACR4897,1,,,
BOLD:ACR4922,1,,,
BOLD:ACR4995,1,,,
BOLD:ACR5126,1,,,
BOLD:ACR5133,2,,,
BOLD:ACR5252,2,,,
BOLD:ACR5352,1,,,
BOLD:ACR5353,2,,,
BOLD:ACR5500,1,,,
BOLD:ACR5513,4,,,
BOLD:ACR5526,8,,,
BOLD:ACR5575,3,,,
BOLD:ACR5797,2,,,
BOLD:ACR5832,40,,,
BOLD:ACR5936,1,,,
BOLD:ACR6202,1,,,
BOLD:ACR6264,1,,,
BOLD:ACR6579,2,,,
BOLD:ACR6876,1,,,
BOLD:ACR7317,8,,,
BOLD:ACR7671,124,,,
BOLD:ACR7859,1,,,
BOLD:ACR7910,4,,,
BOLD:ACR7930,1,,,
BOLD:ACR7934,1,,,
BOLD:ACR7966,1,,,
BOLD:ACR7967,1,,,
BOLD:ACR8104,1,,,
BOLD:ACR8158,62,,,
BOLD:ACR8215,1,,,
BOLD:ACR8256,3,,,
BOLD:ACR8271,8,,,
BOLD:ACR8338,4,,,
BOLD:ACR8387,1,,,
BOLD:ACR8512,20,,,
BOLD:ACR8605,1,,,
BOLD:ACR8607,1,,,
BOLD:ACR8727,76,,,
BOLD:ACR8756,5,,,
BOLD:ACR8866,14,,,
BOLD:ACR9058,1,,,
BOLD:ACR9130,1,,,
BOLD:ACR9199,1,,,
BOLD:ACR9449,1,,,
BOLD:ACR9678,1,,,
BOLD:ACR9807,1,,,
BOLD:ACR9910,4,,,
BOLD:ACS0037,4,,,
BOLD:ACS0067,2,,,
BOLD:ACS0289,2,,,
BOLD:ACS0336,40,,,
BOLD:ACS0356,1,,,
BOLD:ACS0581,1,,,
BOLD:ACS0642,1,,,
BOLD:ACS0871,1,,,
BOLD:ACS0876,11,,,
BOLD:ACS0942,1,,,
BOLD:ACS1037,3,,,
BOLD:ACS1122,1,,,
BOLD:ACS1827,2,,,
BOLD:ACS4175,9,,,
BOLD:ACS7303,3,,,
BOLD:ACS8193,27,,,
BOLD:ACS8877,95,,,
BOLD:ACS9021,30,,,
BOLD:ACS9126,4,,,
BOLD:ACS9607,1,,,
BOLD:ACT0057,14,,,
BOLD:ACT0185,10,,,
BOLD:ACT1119,25,,,
BOLD:ACT1358,3,,,
BOLD:ACT1995,4,,,
BOLD:ACT2320,7,,,
BOLD:ACT2357,1,,,
BOLD:ACT2358,2,,,
BOLD:ACT2544,12,,,
BOLD:ACT2720,8,,,
BOLD:ACT2757,1,,,
BOLD:ACT2808,1,,,
BOLD:ACT3120,1,,,
BOLD:ACT3198,7,,,
BOLD:ACT3797,1,,,
BOLD:ACT3952,2,,,
BOLD:ACT4203,179,,,
BOLD:ACT4253,10,,,
BOLD:ACT4565,6,,,
BOLD:ACT4777,7,,,
BOLD:ACT5548,2,,,
BOLD:ACT5615,15,,,
BOLD:ACT5624,15,,,
BOLD:ACT6277,2,,,
BOLD:ACT6508,2,,,
BOLD:ACT6534,7,,,
BOLD:ACT6630,1,,,
BOLD:ACT6960,2,,,
BOLD:ACT6972,1,,,
BOLD:ACT7336,3,,,
BOLD:ACT7413,6,,,
BOLD:ACT7418,1,,,
BOLD:ACT8046,2,,,
BOLD:ACT8074,28,,,
BOLD:ACT8163,4,,,
BOLD:ACT8248,12,,,
BOLD:ACU0511,3,,,
BOLD:ACU2758,1,,,
BOLD:ACU2791,1,,,
BOLD:ACU2844,2,,,
BOLD:ACU3475,1,,,
BOLD:ACU3782,1,,,
BOLD:ACU3883,1,,,
BOLD:ACU4816,3,,,
BOLD:ACU6193,1,,,
BOLD:ACU6971,4,,,
BOLD:ACU7068,4,,,
BOLD:ACU7439,2,,,
BOLD:ACV2253,2,,,
BOLD:ACV3805,1,,,
BOLD:ACV4289,1,,,
BOLD:ACV6376,3,,,
BOLD:ACV6461,4,,,
BOLD:ACV6589,3,,,
BOLD:ACV6684,2,,,
BOLD:ACV8898,1,,,
BOLD:ACV9380,17,,,
BOLD:ACV9461,15,,,
BOLD:ACV9550,3,,,
BOLD:ACW0616,1,,,
BOLD:ACW3155,2,,,
BOLD:ACW3181,2,,,
BOLD:ACW3229,4,,,
BOLD:ACW3382,1,,,
BOLD:ACW3440,2,,,
BOLD:ACW3880,2,,,
BOLD:ACW3997,1,,,
BOLD:ACW4322,3,,,
BOLD:ACW4589,1,,,
BOLD:ACW4804,1,,,
BOLD:ACW4929,13,,,
BOLD:ACW4955,1,,,
BOLD:ACW5260,3,,,
BOLD:ACW5274,3,,,
BOLD:ACW5430,1,,,
BOLD:ACW5686,1,,,
BOLD:ACW5717,2,,,
BOLD:ACW6205,12,,,
BOLD:ACW6252,1,,,
BOLD:ACW6414,3,,,
BOLD:ACW6475,9,,,
BOLD:ACW6579,8,,,
BOLD:ACW6597,1,,,
BOLD:ACW6759,1,,,
BOLD:ACW7056,1,,,
BOLD:ACW7086,4,,,
BOLD:ACW7214,4,,,
BOLD:ACW7231,7,,,
BOLD:ACW7414,13,,,
BOLD:ACW7526,1,,,
BOLD:ACW8087,2,,,
BOLD:ACX4186,5,,,
BOLD:ACX4973,3,,,
BOLD:ACX5086,2,,,
BOLD:ACX5158,1,,,
BOLD:ACX5159,16,,,
BOLD:ACX5249,3,,,
BOLD:ACX5348,1,,,
BOLD:ACX5467,6,,,
BOLD:ACX5831,1,,,
BOLD:ACX5927,3,,,
BOLD:ACX5954,1,,,
BOLD:ACX6059,1,,,
BOLD:ACX7743,1,,,
BOLD:ACX7761,7,,,
BOLD:ACX7762,1,,,
BOLD:ACX8908,1,,,
BOLD:ACX8983,14,,,
BOLD:ACX9017,2,,,
BOLD:ACX9208,3,,,
BOLD:ACX9239,1,,,
BOLD:ACX9798,2,,,
BOLD:ACX9799,1,,,
BOLD:ACX9953,6,,,
BOLD:ACY0106,1,,,
BOLD:ACY0623,2,,,
BOLD:ACY1078,1,,,
BOLD:ACY1280,3,,,
BOLD:ACY1323,2,,,
BOLD:ACY1837,3,,,
BOLD:ACY1983,2,,,
BOLD:ACY1996,10,,,
BOLD:ACY2074,1,,,
BOLD:ACY2222,2,,,
BOLD:ACY2252,2,,,
BOLD:ACY2253,1,,,
BOLD:ACY2477,10,,,
BOLD:ACY2478,2,,,
BOLD:ACY2651,17,,,
BOLD:ACY2652,20,,,
BOLD:ACY2659,2,,,
BOLD:ACY2805,4,,,
BOLD:ACY2882,1,,,
BOLD:ACY2883,4,,,
BOLD:ACY3105,5,,,
BOLD:ACY3124,1,,,
BOLD:ACY3440,30,,,
BOLD:ACY3507,2,,,
BOLD:ACY3516,3,,,
BOLD:ACY3547,2,,,
BOLD:ACY4067,1,,,
BOLD:ACY4104,1,,,
BOLD:ACY4315,7,,,
BOLD:ACY4770,1,,,
BOLD:ACY8289,1,,,
BOLD:ACY8603,1,,,
BOLD:ACZ4296,2,,,
BOLD:ACZ4825,4,,,
BOLD:ACZ5086,2,,,
BOLD:ACZ5944,6,,,
BOLD:ACZ5993,1,,,
BOLD:ACZ6271,6,,,
BOLD:ACZ6329,1,,,
BOLD:ACZ6845,4,,,
BOLD:ACZ6907,1,,,
BOLD:ACZ7037,4,,,
BOLD:ACZ7137,2,,,
BOLD:ACZ7215,3,,,
BOLD:ACZ7320,8,,,
BOLD:ACZ7428,1,,,
BOLD:ACZ7580,1,,,
BOLD:ACZ7625,1,,,
BOLD:ACZ7643,1,,,
BOLD:ACZ7723,1,,,
BOLD:ACZ7724,33,,,
BOLD:ACZ7762,1,,,
BOLD:ACZ7797,1,,,
BOLD:ACZ7910,2,,,
BOLD:ACZ8045,2,,,
BOLD:ACZ8079,1,,,
BOLD:ACZ8120,2,,,
BOLD:ACZ8487,1,,,
BOLD:ACZ8587,22,,,
BOLD:ACZ8612,1,,,
BOLD:ACZ8757,4,,,
BOLD:ACZ8928,7,,,
BOLD:ACZ8995,1,,,
BOLD:ACZ9056,3,,,
BOLD:ACZ9146,1,,,
BOLD:ACZ9618,2,,,
BOLD:ACZ9676,1,,,
BOLD:ACZ9679,26,,,
BOLD:ACZ9844,1,,,
BOLD:ACZ9980,1,,,
BOLD:ADA0074,1,,,
BOLD:ADA0151,2,,,
BOLD:ADA0275,2,,,
BOLD:ADA0356,1,,,
BOLD:ADA0390,4,,,
BOLD:ADA0548,7,,,
BOLD:ADA0616,1,,,
BOLD:ADA0622,4,,,
BOLD:ADA0714,1,,,
BOLD:ADA0807,1,,,
BOLD:ADA0878,1,,,
BOLD:ADA0983,4,,,
BOLD:ADA0992,1,,,
BOLD:ADA1059,1,,,
BOLD:ADA1146,4,,,
BOLD:ADA1167,62,,,
BOLD:ADA1184,1,,,
BOLD:ADA1317,15,,,
BOLD:ADA1329,1,,,
BOLD:ADA1354,1,,,
BOLD:ADA1367,1,,,
BOLD:ADA1420,1,,,
BOLD:ADA1428,3,,,
BOLD:ADA1467,1,,,
BOLD:ADA1507,1,,,
BOLD:ADA1596,1,,,
BOLD:ADA1686,3,,,
BOLD:ADA1760,2,,,
BOLD:ADA1761,504,,,
BOLD:ADA1867,9,,,
BOLD:ADA1876,1,,,
BOLD:ADA1909,2,,,
BOLD:ADA1922,1,,,
BOLD:ADA1951,1,,,
BOLD:ADA1989,3,,,
BOLD:ADA1991,1,,,
BOLD:ADA2128,1,,,
BOLD:ADA2129,1,,,
BOLD:ADA2251,1,,,
BOLD:ADA2408,1,,,
BOLD:ADA2416,2,,,
BOLD:ADA2466,1,,,
BOLD:ADA2501,1,,,
BOLD:ADA2502,1,,,
BOLD:ADA2519,1,,,
BOLD:ADA2584,2,,,
BOLD:ADA2691,1,,,
BOLD:ADA2958,20,,,
BOLD:ADA2965,1,,,
BOLD:ADA2974,2,,,
BOLD:ADA2984,1,,,
BOLD:ADA3090,1,,,
BOLD:ADA3159,1,,,
BOLD:ADA3192,1,,,
BOLD:ADA3193,1,,,
BOLD:ADA3202,1,,,
BOLD:ADA3254,1,,,
BOLD:ADA3268,1,,,
BOLD:ADA3369,1,,,
BOLD:ADA3370,1,,,
BOLD:ADA3378,13,,,
BOLD:ADA3386,1,,,
BOLD:ADA3472,2,,,
BOLD:ADA3532,1,,,
BOLD:ADA3550,1,,,
BOLD:ADA3654,2,,,
BOLD:ADA3752,1,,,
BOLD:ADA3755,1,,,
BOLD:ADA3793,1,,,
BOLD:ADA3837,1,,,
BOLD:ADA3840,1,,,
BOLD:ADA3956,1,,,
BOLD:ADA4035,1,,,
BOLD:ADA4037,1,,,
BOLD:ADA4050,1,,,
BOLD:ADA4059,1,,,
BOLD:ADA4081,1,,,
BOLD:ADA4082,2,,,
BOLD:ADA4144,1,,,
BOLD:ADA4165,4,,,
BOLD:ADA4258,1,,,
BOLD:ADA4300,2,,,
BOLD:ADA4565,87,,,
BOLD:ADA4587,1,,,
BOLD:ADA4589,1,,,
BOLD:ADA4634,1,,,
BOLD:ADA4667,1,,,
BOLD:ADA4712,1,,,
BOLD:ADA4836,1,,,
BOLD:ADA4861,3,,,
BOLD:ADA4862,1,,,
BOLD:ADA4885,1,,,
BOLD:ADA5063,12,,,
BOLD:ADA5070,1,,,
BOLD:ADA5144,1,,,
BOLD:ADA5225,1,,,
BOLD:ADA5233,1,,,
BOLD:ADA5288,1,,,
BOLD:ADA5333,1,,,
BOLD:ADA5342,4,,,
BOLD:ADA5362,1,,,
BOLD:ADA5377,2,,,
BOLD:ADA5409,1,,,
BOLD:ADA5459,1,,,
BOLD:ADA5463,1,,,
BOLD:ADA5608,3,,,
BOLD:ADA5656,27,,,
BOLD:ADA5713,649,,,
BOLD:ADA5806,4,,,
BOLD:ADA6012,3,,,
BOLD:ADA6087,28,,,
BOLD:ADA6088,71,,,
BOLD:ADA6150,7,,,
BOLD:ADA6320,8,,,
BOLD:ADA6321,95,,,
BOLD:ADA6322,130,,,
BOLD:ADA6366,13,,,
BOLD:ADA6517,9,,,
BOLD:ADA6543,3,,,
BOLD:ADA7068,4,,,
BOLD:ADA7095,1,,,
BOLD:ADA7240,2,,,
BOLD:ADA7255,122,,,
BOLD:ADA7345,14,,,
BOLD:ADA7598,8,,,
BOLD:ADA7613,71,,,
BOLD:ADA7614,10,,,
BOLD:ADA7767,99,,,
BOLD:ADA7805,1,,,
BOLD:ADA7938,28,,,
BOLD:ADA7939,43,,,
BOLD:ADA8027,5,,,
BOLD:ADA8088,5,,,
BOLD:ADA8147,44,,,
BOLD:ADA8305,2,,,
BOLD:ADA8347,1,,,
BOLD:ADA8348,9,,,
BOLD:ADA8372,3,,,
BOLD:ADA8392,79,,,
BOLD:ADA8497,91,,,
BOLD:ADA8698,194,,,
BOLD:ADA8820,1,,,
BOLD:ADA8821,4,,,
BOLD:ADA8853,26,,,
BOLD:ADA8869,1,,,
BOLD:ADA9104,65,,,
BOLD:ADA9111,4,,,
BOLD:ADA9269,2,,,
BOLD:ADA9431,2,,,
BOLD:ADA9557,5,,,
BOLD:ADA9566,103,,,
BOLD:ADA9568,31,,,
BOLD:ADA9578,14,,,
BOLD:ADA9579,16,,,
BOLD:ADA9619,2,,,
BOLD:ADA9627,1,,,
BOLD:ADA9633,44,,,
BOLD:ADA9656,46,,,
BOLD:ADA9664,2,,,
BOLD:ADA9669,2,,,
BOLD:ADA9679,14,,,
BOLD:ADA9695,2,,,
BOLD:ADA9716,111,,,
BOLD:ADA9724,25,,,
BOLD:ADA9768,6,,,
BOLD:ADA9798,3,,,
BOLD:ADA9819,25,,,
BOLD:ADA9836,2,,,
BOLD:ADA9879,23,,,
BOLD:ADA9934,18,,,
BOLD:ADA9971,9,,,
BOLD:ADA9980,256,,,
BOLD:ADA9990,21,,,
BOLD:ADA9991,386,,,
BOLD:ADB0007,2,,,
BOLD:ADB0132,59,,,
BOLD:ADB0205,4,,,
BOLD:ADB0207,24,,,
BOLD:ADB0215,6,,,
BOLD:ADB0231,1,,,
BOLD:ADB0251,41,,,
BOLD:ADB0320,29,,,
BOLD:ADB0328,458,,,
BOLD:ADB0334,3,,,
BOLD:ADB0373,3,,,
BOLD:ADB0388,2,,,
BOLD:ADB0452,227,,,
BOLD:ADB0520,7,,,
BOLD:ADB0521,2,,,
BOLD:ADB0533,3,,,
BOLD:ADB0539,4,,,
BOLD:ADB0575,17,,,
BOLD:ADB0692,1,,,
BOLD:ADB0699,34,,,
BOLD:ADB0710,15,,,
BOLD:ADB0716,1,,,
BOLD:ADB0735,1,,,
BOLD:ADB0776,6,,,
BOLD:ADB0819,299,,,
BOLD:ADB0825,2,,,
BOLD:ADB0826,1,,,
BOLD:ADB0851,8,,,
BOLD:ADB0853,131,,,
BOLD:ADB0854,6,,,
BOLD:ADB0865,2,,,
BOLD:ADB0881,4,,,
BOLD:ADB0886,8,,,
BOLD:ADB0889,11,,,
BOLD:ADB0890,37,,,
BOLD:ADB0893,1,,,
BOLD:ADB0927,33,,,
BOLD:ADB0928,7,,,
BOLD:ADB0933,13,,,
BOLD:ADB0934,26,,,
BOLD:ADB0948,28,,,
BOLD:ADB0957,2,,,
BOLD:ADB0983,1,,,
BOLD:ADB1041,1,,,
BOLD:ADB1130,3,,,
BOLD:ADB1159,17,,,
BOLD:ADB1266,27,,,
BOLD:ADB1271,118,,,
BOLD:ADB1303,6,,,
BOLD:ADB1317,59,,,
BOLD:ADB1321,5,,,
BOLD:ADB1385,42,,,
BOLD:ADB1408,4,,,
BOLD:ADB1451,2,,,
BOLD:ADB1483,53,,,
BOLD:ADB1503,30,,,
BOLD:ADB1539,1,,,
BOLD:ADB1644,12,,,
BOLD:ADB1760,2,,,
BOLD:ADB1769,16,,,
BOLD:ADB1770,2,,,
BOLD:ADB1783,2,,,
BOLD:ADB1787,32,,,
BOLD:ADB1789,10,,,
BOLD:ADB1796,45,,,
BOLD:ADB1850,13,,,
BOLD:ADB1901,4,,,
BOLD:ADB1930,4,,,
BOLD:ADB1931,27,,,
BOLD:ADB1972,3,,,
BOLD:ADB2003,2,,,
BOLD:ADB2009,15,,,
BOLD:ADB2038,3,,,
BOLD:ADB2142,115,,,
BOLD:ADB2154,114,,,
BOLD:ADB2212,7,,,
BOLD:ADB2238,2,,,
BOLD:ADB2340,33,,,
BOLD:ADB2375,1,,,
BOLD:ADB2380,29,,,
BOLD:ADB2401,1,,,
BOLD:ADB2452,14,,,
BOLD:ADB2499,4,,,
BOLD:ADB2609,4,,,
BOLD:ADB2630,5,,,
BOLD:ADB2631,21,,,
BOLD:ADB2633,2,,,
BOLD:ADB2660,1,,,
BOLD:ADB2804,59,,,
BOLD:ADB2814,47,,,
BOLD:ADB2848,1,,,
BOLD:ADB2892,3,,,
BOLD:ADB2909,19,,,
BOLD:ADB2931,56,,,
BOLD:ADB2935,8,,,
BOLD:ADB2938,4,,,
BOLD:ADB2941,47,,,
BOLD:ADB2949,2,,,
BOLD:ADB2983,8,,,
BOLD:ADB3025,1,,,
BOLD:ADB3035,3,,,
BOLD:ADB3040,65,,,
BOLD:ADB3045,54,,,
BOLD:ADB3055,12,,,
BOLD:ADB3057,1,,,
BOLD:ADB3066,5,,,
BOLD:ADB3078,2,,,
BOLD:ADB3088,5,,,
BOLD:ADB3089,26,,,
BOLD:ADB3112,3,,,
BOLD:ADB3133,18,,,
BOLD:ADB3152,1,,,
BOLD:ADB3156,16,,,
BOLD:ADB3201,12,,,
BOLD:ADB3220,1,,,
BOLD:ADB3223,1,,,
BOLD:ADB3233,1,,,
BOLD:ADB3278,8,,,
BOLD:ADB3326,1,,,
BOLD:ADB3334,24,,,
BOLD:ADB3343,2,,,
BOLD:ADB3367,2,,,
BOLD:ADB3400,4,,,
BOLD:ADB3401,1,,,
BOLD:ADB3420,3,,,
BOLD:ADB3421,1,,,
BOLD:ADB3441,4,,,
BOLD:ADB3442,6,,,
BOLD:ADB3447,3,,,
BOLD:ADB3488,2,,,
BOLD:ADB3514,13,,,
BOLD:ADB3560,2,,,
BOLD:ADB3652,13,,,
BOLD:ADB3714,3,,,
BOLD:ADB3754,2,,,
BOLD:ADB3762,15,,,
BOLD:ADB3791,2,,,
BOLD:ADB3831,1,,,
BOLD:ADB3856,1,,,
BOLD:ADB3868,153,,,
BOLD:ADB3947,1,,,
BOLD:ADB3971,8,,,
BOLD:ADB4135,2,,,
BOLD:ADB4191,3,,,
BOLD:ADB4234,1,,,
BOLD:ADB4260,4,,,
BOLD:ADB4300,1,,,
BOLD:ADB4437,1,,,
BOLD:ADB4456,13,,,
BOLD:ADB4475,65,,,
BOLD:ADB4497,2,,,
BOLD:ADB4554,2,,,
BOLD:ADB4588,2,,,
BOLD:ADB4596,1,,,
BOLD:ADB4617,38,,,
BOLD:ADB4687,19,,,
BOLD:ADB4699,1,,,
BOLD:ADB4702,47,,,
BOLD:ADB4713,2,,,
BOLD:ADB4730,1,,,
BOLD:ADB4807,2,,,
BOLD:ADB4848,1,,,
BOLD:ADB4902,8,,,
BOLD:ADB4919,13,,,
BOLD:ADB4943,1,,,
BOLD:ADB5057,5,,,
BOLD:ADB5058,2,,,
BOLD:ADB5068,2,,,
BOLD:ADB5154,6,,,
BOLD:ADB5249,51,,,
BOLD:ADB5287,3,,,
BOLD:ADB5295,6,,,
BOLD:ADB5334,28,,,
BOLD:ADB5337,2,,,
BOLD:ADB5402,21,,,
BOLD:ADB5438,1,,,
BOLD:ADB5487,11,,,
BOLD:ADB5564,6,,,
BOLD:ADB5700,1,,,
BOLD:ADB5850,8,,,
BOLD:ADB5866,32,,,
BOLD:ADB5892,2,,,
BOLD:ADB5898,6,,,
BOLD:ADB6001,26,,,
BOLD:ADB6029,1,,,
BOLD:ADB6034,2,,,
BOLD:ADB6098,1,,,
BOLD:ADB6101,1,,,
BOLD:ADB6156,14,,,
BOLD:ADB6168,13,,,
BOLD:ADB6218,1,,,
BOLD:ADB6239,6,,,
BOLD:ADB6373,2,,,
BOLD:ADB6445,10,,,
BOLD:ADB6495,5,,,
BOLD:ADB6570,16,,,
BOLD:ADB6582,11,,,
BOLD:ADB6647,9,,,
BOLD:ADB6652,9,,,
BOLD:ADB6727,1,,,
BOLD:ADB6739,12,,,
BOLD:ADB6801,22,,,
BOLD:ADB6857,7,,,
BOLD:ADB6865,60,,,
BOLD:ADB6908,2,,,
BOLD:ADB6987,6,,,
BOLD:ADB7031,1,,,
BOLD:ADB7044,10,,,
BOLD:ADB7075,27,,,
BOLD:ADB7113,4,,,
BOLD:ADB7235,5,,,
BOLD:ADB7350,3,,,
BOLD:ADB7371,1,,,
BOLD:ADB7384,4,,,
BOLD:ADB7481,28,,,
BOLD:ADB7492,41,,,
BOLD:ADB7554,1,,,
BOLD:ADB7565,15,,,
BOLD:ADB7655,1,,,
BOLD:ADB7695,37,,,
BOLD:ADB7719,1,,,
BOLD:ADB7725,1,,,
BOLD:ADB7726,4,,,
BOLD:ADB7758,2,,,
BOLD:ADB7770,4,,,
BOLD:ADB7817,1,,,
BOLD:ADB7824,6,,,
BOLD:ADB7847,34,,,
BOLD:ADB7848,1,,,
BOLD:ADB7851,4,,,
BOLD:ADB7883,2,,,
BOLD:ADB7892,58,,,
BOLD:ADB7911,47,,,
BOLD:ADB7955,19,,,
BOLD:ADB7996,6,,,
BOLD:ADB8011,65,,,
BOLD:ADB8097,10,,,
BOLD:ADB8101,1,,,
BOLD:ADB8151,29,,,
BOLD:ADB8195,6,,,
BOLD:ADB8232,26,,,
BOLD:ADB8249,19,,,
BOLD:ADB8301,21,,,
BOLD:ADB8344,8,,,
BOLD:ADB8383,3,,,
BOLD:ADB8494,9,,,
BOLD:ADB8511,2,,,
BOLD:ADB8525,9,,,
BOLD:ADB8530,5,,,
BOLD:ADB8699,81,,,
BOLD:ADB8723,1,,,
BOLD:ADB8729,12,,,
BOLD:ADB8733,1,,,
BOLD:ADB8747,3,,,
BOLD:ADB8765,16,,,
BOLD:ADB8767,78,,,
BOLD:ADB8804,68,,,
BOLD:ADB8846,16,,,
BOLD:ADB8927,20,,,
BOLD:ADB8931,1,,,
BOLD:ADB8970,2,,,
BOLD:ADB8977,1,,,
BOLD:ADB8983,13,,,
BOLD:ADB9028,104,,,
BOLD:ADB9038,24,,,
BOLD:ADB9076,16,,,
BOLD:ADB9082,53,,,
BOLD:ADB9092,1,,,
BOLD:ADB9142,28,,,
BOLD:ADB9169,43,,,
BOLD:ADB9225,15,,,
BOLD:ADB9241,62,,,
BOLD:ADB9278,27,,,
BOLD:ADB9297,1,,,
BOLD:ADB9333,3,,,
BOLD:ADB9369,1,,,
BOLD:ADB9401,2,,,
BOLD:ADB9430,2,,,
BOLD:ADB9439,4,,,
BOLD:ADB9442,1,,,
BOLD:ADB9483,33,,,
BOLD:ADB9493,27,,,
BOLD:ADB9548,4,,,
BOLD:ADB9573,6,,,
BOLD:ADB9574,1,,,
BOLD:ADB9643,62,,,
BOLD:ADB9645,2,,,
BOLD:ADB9647,8,,,
BOLD:ADB9660,19,,,
BOLD:ADB9668,2,,,
BOLD:ADB9674,1,,,
BOLD:ADB9725,4,,,
BOLD:ADB9726,11,,,
BOLD:ADB9728,2,,,
BOLD:ADB9731,1,,,
BOLD:ADB9763,3,,,
BOLD:ADB9771,4,,,
BOLD:ADB9799,3,,,
BOLD:ADB9850,7,,,
BOLD:ADB9859,10,,,
BOLD:ADB9864,4,,,
BOLD:ADB9867,1,,,
BOLD:ADB9881,11,,,
BOLD:ADB9922,7,,,
BOLD:ADB9923,7,,,
BOLD:ADB9970,1,,,
BOLD:ADC0040,3,,,
BOLD:ADC0083,5,,,
BOLD:ADC0097,2,,,
BOLD:ADC0098,1,,,
BOLD:ADC0194,1,,,
BOLD:ADC0195,12,,,
BOLD:ADC0235,1,,,
BOLD:ADC0247,3,,,
BOLD:ADC0485,1,,,
BOLD:ADC0491,32,,,
BOLD:ADC0520,4,,,
BOLD:ADC0548,4,,,
BOLD:ADC1662,34,,,
BOLD:ADC2001,1,,,
BOLD:ADC5830,1,,,
BOLD:ADC5880,13,,,
BOLD:ADC5968,1,,,
BOLD:ADC6077,1,,,
BOLD:ADC6299,39,,,
BOLD:ADC6444,1,,,
BOLD:ADC6602,3,,,
BOLD:ADC6880,2,,,
BOLD:ADC6890,9,,,
BOLD:ADC7052,1,,,
BOLD:ADC7084,12,,,
BOLD:ADC7091,3,,,
BOLD:ADC7424,24,,,
BOLD:ADC7729,154,,,
BOLD:ADC7817,6,,,
BOLD:ADC8114,35,,,
BOLD:ADC8245,4,,,
BOLD:ADC8331,5,,,
BOLD:ADC8439,15,,,
BOLD:ADC9346,1,,,
BOLD:ADC9705,1,,,
BOLD:ADC9731,1,,,
BOLD:ADD0043,2,,,
BOLD:ADD0100,1,,,
BOLD:ADD0170,2,,,
BOLD:ADD0188,1,,,
BOLD:ADD0305,2,,,
BOLD:ADD0319,1,,,
BOLD:ADD0420,1,,,
BOLD:ADD4193,12,,,
BOLD:ADD4610,27,,,
BOLD:ADD4641,2,,,
BOLD:ADD4643,1,,,
BOLD:ADD4644,8,,,
BOLD:ADD5784,2,,,
BOLD:ADD6205,8,,,
BOLD:ADD6766,3,,,
BOLD:ADD7196,1,,,
BOLD:ADD7236,1,,,
BOLD:ADD7420,15,,,
BOLD:ADE1281,2,,,
BOLD:ADF2790,2,,,
BOLD:ADF2876,1,,,
