BOLD Code,Frequency,,,
BOLD:ADA9557,5,,,
BOLD:ADA9566,103,,,
BOLD:ADA9568,31,,,
BOLD:ADA9576,16,,,
BOLD:ADA9578,14,,,
BOLD:ADA9579,16,,,
BOLD:ADA9581,3,,,
BOLD:ADA9594,1,,,
BOLD:ADA9595,8,,,
BOLD:ADA9601,71,,,
BOLD:ADA9606,7,,,
BOLD:ADA9612,3,,,
BOLD:ADA9618,1,,,
BOLD:ADA9619,2,,,
BOLD:ADA9627,1,,,
BOLD:ADA9631,5,,,
BOLD:ADA9633,44,,,
BOLD:ADA9647,5,,,
BOLD:ADA9656,46,,,
BOLD:ADA9664,2,,,
BOLD:ADA9669,2,,,
BOLD:ADA9679,14,,,
BOLD:ADA9695,2,,,
BOLD:ADA9716,111,,,
BOLD:ADA9724,25,,,
BOLD:ADA9750,4,,,
BOLD:ADA9759,133,,,
BOLD:ADA9767,29,,,
BOLD:ADA9768,6,,,
BOLD:ADA9783,98,,,
BOLD:ADA9792,1,,,
BOLD:ADA9798,3,,,
BOLD:ADA9819,25,,,
BOLD:ADA9823,1,,,
BOLD:ADA9828,354,,,
BOLD:ADA9836,2,,,
BOLD:ADA9848,36,,,
BOLD:ADA9865,13,,,
BOLD:ADA9866,38,,,
BOLD:ADA9879,23,,,
BOLD:ADA9897,16,,,
BOLD:ADA9914,1648,,,
BOLD:ADA9916,644,,,
BOLD:ADA9919,367,,,
BOLD:ADA9934,18,,,
BOLD:ADA9935,4,,,
BOLD:ADA9946,3,,,
BOLD:ADA9947,2,,,
BOLD:ADA9948,4,,,
BOLD:ADA9949,12,,,
BOLD:ADA9952,146,,,
BOLD:ADA9963,2,,,
BOLD:ADA9965,108,,,
BOLD:ADA9971,9,,,
BOLD:ADA9980,256,,,
BOLD:ADA9983,1,,,
BOLD:ADA9990,21,,,
BOLD:ADA9991,386,,,
BOLD:ADB0007,2,,,
BOLD:ADB0035,53,,,
BOLD:ADB0036,39,,,
BOLD:ADB0090,143,,,
BOLD:ADB0098,1,,,
BOLD:ADB0108,2,,,
BOLD:ADB0132,59,,,
BOLD:ADB0150,115,,,
BOLD:ADB0162,166,,,
BOLD:ADB0163,45,,,
BOLD:ADB0165,3,,,
BOLD:ADB0170,1,,,
BOLD:ADB0171,1,,,
BOLD:ADB0172,255,,,
BOLD:ADB0183,24,,,
BOLD:ADB0205,4,,,
BOLD:ADB0207,24,,,
BOLD:ADB0215,6,,,
BOLD:ADB0216,17,,,
BOLD:ADB0217,3,,,
BOLD:ADB0230,1,,,
BOLD:ADB0231,1,,,
BOLD:ADB0251,41,,,
BOLD:ADB0271,1,,,
BOLD:ADB0275,27,,,
BOLD:ADB0290,3,,,
BOLD:ADB0320,29,,,
BOLD:ADB0323,1,,,
BOLD:ADB0326,36,,,
BOLD:ADB0328,458,,,
BOLD:ADB0334,3,,,
BOLD:ADB0339,80,,,
BOLD:ADB0372,9,,,
BOLD:ADB0373,3,,,
BOLD:ADB0379,40,,,
BOLD:ADB0388,2,,,
BOLD:ADB0391,68,,,
BOLD:ADB0405,10,,,
BOLD:ADB0407,123,,,
BOLD:ADB0420,11,,,
BOLD:ADB0429,4,,,
BOLD:ADB0435,39,,,
BOLD:ADB0452,227,,,
BOLD:ADB0484,54,,,
BOLD:ADB0506,9,,,
BOLD:ADB0520,7,,,
BOLD:ADB0521,2,,,
BOLD:ADB0529,230,,,
BOLD:ADB0531,5,,,
BOLD:ADB0532,1,,,
BOLD:ADB0533,3,,,
BOLD:ADB0539,4,,,
BOLD:ADB0546,65,,,
BOLD:ADB0558,26,,,
BOLD:ADB0575,17,,,
BOLD:ADB0583,346,,,
BOLD:ADB0597,34,,,
BOLD:ADB0602,51,,,
BOLD:ADB0622,6,,,
BOLD:ADB0646,341,,,
BOLD:ADB0653,5,,,
BOLD:ADB0692,1,,,
BOLD:ADB0694,76,,,
BOLD:ADB0699,34,,,
BOLD:ADB0702,951,,,
BOLD:ADB0710,15,,,
BOLD:ADB0716,1,,,
BOLD:ADB0724,65,,,
BOLD:ADB0735,1,,,
BOLD:ADB0775,15,,,
BOLD:ADB0776,6,,,
BOLD:ADB0787,1,,,
BOLD:ADB0819,299,,,
BOLD:ADB0821,10,,,
BOLD:ADB0825,2,,,
BOLD:ADB0826,1,,,
BOLD:ADB0851,8,,,
BOLD:ADB0853,131,,,
BOLD:ADB0854,6,,,
BOLD:ADB0864,1,,,
BOLD:ADB0865,2,,,
BOLD:ADB0869,2,,,
BOLD:ADB0870,69,,,
BOLD:ADB0872,78,,,
BOLD:ADB0877,53,,,
BOLD:ADB0881,4,,,
BOLD:ADB0886,8,,,
BOLD:ADB0888,7,,,
BOLD:ADB0889,11,,,
BOLD:ADB0890,37,,,
BOLD:ADB0893,1,,,
BOLD:ADB0914,9,,,
BOLD:ADB0927,33,,,
BOLD:ADB0928,7,,,
BOLD:ADB0933,13,,,
BOLD:ADB0934,26,,,
BOLD:ADB0935,86,,,
BOLD:ADB0948,28,,,
BOLD:ADB0949,1,,,
BOLD:ADB0955,5,,,
BOLD:ADB0957,2,,,
BOLD:ADB0967,19,,,
BOLD:ADB0969,8,,,
BOLD:ADB0983,1,,,
BOLD:ADB0986,4,,,
BOLD:ADB1013,109,,,
BOLD:ADB1019,482,,,
BOLD:ADB1028,3,,,
BOLD:ADB1038,3,,,
BOLD:ADB1039,3,,,
BOLD:ADB1040,1,,,
BOLD:ADB1041,1,,,
BOLD:ADB1046,1,,,
BOLD:ADB1048,43,,,
BOLD:ADB1067,56,,,
BOLD:ADB1104,4,,,
BOLD:ADB1109,57,,,
BOLD:ADB1111,1,,,
BOLD:ADB1128,89,,,
BOLD:ADB1130,3,,,
BOLD:ADB1147,26,,,
BOLD:ADB1159,17,,,
BOLD:ADB1192,6,,,
BOLD:ADB1194,54,,,
BOLD:ADB1211,6,,,
BOLD:ADB1212,2,,,
BOLD:ADB1243,43,,,
BOLD:ADB1266,27,,,
BOLD:ADB1271,118,,,
BOLD:ADB1279,16,,,
BOLD:ADB1303,6,,,
BOLD:ADB1304,10,,,
BOLD:ADB1306,65,,,
BOLD:ADB1317,59,,,
BOLD:ADB1321,5,,,
BOLD:ADB1322,3,,,
BOLD:ADB1385,42,,,
BOLD:ADB1389,24,,,
BOLD:ADB1392,12,,,
BOLD:ADB1403,46,,,
BOLD:ADB1407,39,,,
BOLD:ADB1408,4,,,
BOLD:ADB1409,10,,,
BOLD:ADB1411,182,,,
BOLD:ADB1433,13,,,
BOLD:ADB1434,35,,,
BOLD:ADB1439,9,,,
BOLD:ADB1451,2,,,
BOLD:ADB1456,2,,,
BOLD:ADB1483,53,,,
BOLD:ADB1499,534,,,
BOLD:ADB1501,1,,,
BOLD:ADB1502,6,,,
BOLD:ADB1503,30,,,
BOLD:ADB1539,1,,,
BOLD:ADB1542,61,,,
BOLD:ADB1562,6,,,
BOLD:ADB1593,3,,,
BOLD:ADB1603,9,,,
BOLD:ADB1607,85,,,
BOLD:ADB1631,63,,,
BOLD:ADB1644,12,,,
BOLD:ADB1653,1,,,
BOLD:ADB1654,1,,,
BOLD:ADB1687,7,,,
BOLD:ADB1693,4,,,
BOLD:ADB1700,66,,,
BOLD:ADB1705,159,,,
BOLD:ADB1706,3,,,
BOLD:ADB1707,34,,,
BOLD:ADB1710,12,,,
BOLD:ADB1711,13,,,
BOLD:ADB1718,12,,,
BOLD:ADB1724,60,,,
BOLD:ADB1728,1,,,
BOLD:ADB1740,2,,,
BOLD:ADB1760,2,,,
BOLD:ADB1769,16,,,
BOLD:ADB1770,2,,,
BOLD:ADB1780,38,,,
BOLD:ADB1783,2,,,
BOLD:ADB1787,32,,,
BOLD:ADB1789,10,,,
BOLD:ADB1796,45,,,
BOLD:ADB1803,34,,,
BOLD:ADB1850,13,,,
BOLD:ADB1873,6,,,
BOLD:ADB1900,7,,,
BOLD:ADB1901,4,,,
BOLD:ADB1910,2,,,
BOLD:ADB1930,4,,,
BOLD:ADB1931,27,,,
BOLD:ADB1972,3,,,
BOLD:ADB1993,34,,,
BOLD:ADB1995,69,,,
BOLD:ADB2003,2,,,
BOLD:ADB2009,15,,,
BOLD:ADB2013,36,,,
BOLD:ADB2038,3,,,
BOLD:ADB2059,2,,,
BOLD:ADB2076,51,,,
BOLD:ADB2080,4,,,
BOLD:ADB2100,10,,,
BOLD:ADB2112,165,,,
BOLD:ADB2113,95,,,
BOLD:ADB2129,1,,,
BOLD:ADB2142,115,,,
BOLD:ADB2154,114,,,
BOLD:ADB2194,1,,,
BOLD:ADB2197,29,,,
BOLD:ADB2212,7,,,
BOLD:ADB2213,45,,,
BOLD:ADB2222,4,,,
BOLD:ADB2226,32,,,
BOLD:ADB2229,125,,,
BOLD:ADB2238,2,,,
BOLD:ADB2260,69,,,
BOLD:ADB2274,115,,,
BOLD:ADB2280,236,,,
BOLD:ADB2296,1,,,
BOLD:ADB2298,2,,,
BOLD:ADB2313,35,,,
BOLD:ADB2314,151,,,
BOLD:ADB2315,83,,,
BOLD:ADB2340,33,,,
BOLD:ADB2353,5,,,
BOLD:ADB2354,1,,,
BOLD:ADB2355,1,,,
BOLD:ADB2375,1,,,
BOLD:ADB2379,6,,,
BOLD:ADB2380,29,,,
BOLD:ADB2401,1,,,
BOLD:ADB2402,1232,,,
BOLD:ADB2434,7,,,
BOLD:ADB2452,14,,,
BOLD:ADB2471,5,,,
BOLD:ADB2475,64,,,
BOLD:ADB2482,5,,,
BOLD:ADB2488,1,,,
BOLD:ADB2493,11,,,
BOLD:ADB2499,4,,,
BOLD:ADB2502,116,,,
BOLD:ADB2523,68,,,
BOLD:ADB2529,408,,,
BOLD:ADB2530,2,,,
BOLD:ADB2572,2,,,
BOLD:ADB2606,1,,,
BOLD:ADB2609,4,,,
BOLD:ADB2630,5,,,
BOLD:ADB2631,21,,,
BOLD:ADB2632,148,,,
BOLD:ADB2633,2,,,
BOLD:ADB2634,2,,,
BOLD:ADB2660,1,,,
BOLD:ADB2699,10,,,
BOLD:ADB2700,40,,,
BOLD:ADB2717,5,,,
BOLD:ADB2720,71,,,
BOLD:ADB2724,33,,,
BOLD:ADB2731,203,,,
BOLD:ADB2739,80,,,
BOLD:ADB2753,35,,,
BOLD:ADB2766,11,,,
BOLD:ADB2804,59,,,
BOLD:ADB2813,7,,,
BOLD:ADB2814,47,,,
BOLD:ADB2816,5,,,
BOLD:ADB2826,1,,,
BOLD:ADB2834,10,,,
BOLD:ADB2848,1,,,
BOLD:ADB2872,1861,,,
BOLD:ADB2873,4,,,
BOLD:ADB2874,4,,,
BOLD:ADB2888,113,,,
BOLD:ADB2892,3,,,
BOLD:ADB2909,19,,,
BOLD:ADB2910,8,,,
BOLD:ADB2911,2,,,
BOLD:ADB2918,51,,,
BOLD:ADB2921,13,,,
BOLD:ADB2922,26,,,
BOLD:ADB2924,428,,,
BOLD:ADB2925,116,,,
BOLD:ADB2931,56,,,
BOLD:ADB2935,8,,,
BOLD:ADB2938,4,,,
BOLD:ADB2941,47,,,
BOLD:ADB2945,26,,,
BOLD:ADB2947,5,,,
BOLD:ADB2949,2,,,
BOLD:ADB2957,46,,,
BOLD:ADB2983,8,,,
BOLD:ADB3005,24,,,
BOLD:ADB3009,1387,,,
BOLD:ADB3016,2,,,
BOLD:ADB3025,1,,,
BOLD:ADB3030,1,,,
BOLD:ADB3031,1,,,
BOLD:ADB3035,3,,,
BOLD:ADB3036,590,,,
BOLD:ADB3040,65,,,
BOLD:ADB3043,1,,,
BOLD:ADB3045,54,,,
BOLD:ADB3055,12,,,
BOLD:ADB3057,1,,,
BOLD:ADB3065,44,,,
BOLD:ADB3066,5,,,
BOLD:ADB3078,2,,,
BOLD:ADB3088,5,,,
BOLD:ADB3089,26,,,
BOLD:ADB3091,364,,,
BOLD:ADB3104,1,,,
BOLD:ADB3108,101,,,
BOLD:ADB3112,3,,,
BOLD:ADB3124,12,,,
BOLD:ADB3130,9,,,
BOLD:ADB3133,18,,,
BOLD:ADB3135,1,,,
BOLD:ADB3137,1,,,
BOLD:ADB3141,247,,,
BOLD:ADB3152,1,,,
BOLD:ADB3156,16,,,
BOLD:ADB3160,24,,,
BOLD:ADB3161,13,,,
BOLD:ADB3162,2,,,
BOLD:ADB3180,5,,,
BOLD:ADB3183,1,,,
BOLD:ADB3201,12,,,
BOLD:ADB3204,3,,,
BOLD:ADB3205,23,,,
BOLD:ADB3215,20,,,
BOLD:ADB3216,40,,,
BOLD:ADB3220,1,,,
BOLD:ADB3223,1,,,
BOLD:ADB3232,11,,,
BOLD:ADB3233,1,,,
BOLD:ADB3243,27,,,
BOLD:ADB3254,9,,,
BOLD:ADB3257,71,,,
BOLD:ADB3258,9,,,
BOLD:ADB3266,3,,,
BOLD:ADB3278,8,,,
BOLD:ADB3284,11,,,
BOLD:ADB3314,6,,,
BOLD:ADB3326,1,,,
BOLD:ADB3333,33,,,
BOLD:ADB3334,24,,,
BOLD:ADB3335,5,,,
BOLD:ADB3339,37,,,
BOLD:ADB3343,2,,,
BOLD:ADB3351,25,,,
BOLD:ADB3355,58,,,
BOLD:ADB3357,196,,,
BOLD:ADB3366,24,,,
BOLD:ADB3367,2,,,
BOLD:ADB3373,2,,,
BOLD:ADB3397,11,,,
BOLD:ADB3400,4,,,
BOLD:ADB3401,1,,,
BOLD:ADB3420,3,,,
BOLD:ADB3421,1,,,
BOLD:ADB3423,9,,,
BOLD:ADB3432,1,,,
BOLD:ADB3441,4,,,
BOLD:ADB3442,6,,,
BOLD:ADB3443,5,,,
BOLD:ADB3447,3,,,
BOLD:ADB3448,60,,,
BOLD:ADB3449,26,,,
BOLD:ADB3458,4,,,
BOLD:ADB3459,263,,,
BOLD:ADB3473,11,,,
BOLD:ADB3487,7,,,
BOLD:ADB3488,2,,,
BOLD:ADB3511,156,,,
BOLD:ADB3514,13,,,
BOLD:ADB3515,14,,,
BOLD:ADB3524,4,,,
BOLD:ADB3528,106,,,
BOLD:ADB3529,16,,,
BOLD:ADB3537,33,,,
BOLD:ADB3539,257,,,
BOLD:ADB3560,2,,,
BOLD:ADB3573,96,,,
BOLD:ADB3574,269,,,
BOLD:ADB3582,55,,,
BOLD:ADB3602,18,,,
BOLD:ADB3603,68,,,
BOLD:ADB3613,5,,,
BOLD:ADB3625,44,,,
BOLD:ADB3641,16,,,
BOLD:ADB3652,13,,,
BOLD:ADB3659,88,,,
BOLD:ADB3660,1,,,
BOLD:ADB3665,10,,,
BOLD:ADB3698,25,,,
BOLD:ADB3712,6,,,
BOLD:ADB3714,3,,,
BOLD:ADB3715,4,,,
BOLD:ADB3716,1,,,
BOLD:ADB3754,2,,,
BOLD:ADB3759,4,,,
BOLD:ADB3762,15,,,
BOLD:ADB3765,165,,,
BOLD:ADB3791,2,,,
BOLD:ADB3823,35,,,
BOLD:ADB3830,4,,,
BOLD:ADB3831,1,,,
BOLD:ADB3842,64,,,
BOLD:ADB3852,75,,,
BOLD:ADB3856,1,,,
BOLD:ADB3858,89,,,
BOLD:ADB3868,153,,,
BOLD:ADB3882,129,,,
BOLD:ADB3883,1,,,
BOLD:ADB3893,3,,,
BOLD:ADB3926,2,,,
BOLD:ADB3947,1,,,
BOLD:ADB3952,10,,,
BOLD:ADB3958,199,,,
BOLD:ADB3964,9,,,
BOLD:ADB3968,1,,,
BOLD:ADB3971,8,,,
BOLD:ADB3972,165,,,
BOLD:ADB3973,1,,,
BOLD:ADB3984,186,,,
BOLD:ADB3987,2,,,
BOLD:ADB4019,184,,,
BOLD:ADB4026,6,,,
BOLD:ADB4027,3,,,
BOLD:ADB4034,60,,,
BOLD:ADB4044,17,,,
BOLD:ADB4086,1,,,
BOLD:ADB4098,3,,,
BOLD:ADB4101,9,,,
BOLD:ADB4102,3,,,
BOLD:ADB4126,2,,,
BOLD:ADB4135,2,,,
BOLD:ADB4153,85,,,
BOLD:ADB4155,1,,,
BOLD:ADB4168,6,,,
BOLD:ADB4184,23,,,
BOLD:ADB4185,26,,,
BOLD:ADB4186,5,,,
BOLD:ADB4191,3,,,
BOLD:ADB4192,18,,,
BOLD:ADB4210,11,,,
BOLD:ADB4215,31,,,
BOLD:ADB4233,38,,,
BOLD:ADB4234,1,,,
BOLD:ADB4259,32,,,
BOLD:ADB4260,4,,,
BOLD:ADB4263,238,,,
BOLD:ADB4266,14,,,
BOLD:ADB4276,357,,,
BOLD:ADB4300,1,,,
BOLD:ADB4310,2,,,
BOLD:ADB4317,2,,,
BOLD:ADB4320,50,,,
BOLD:ADB4332,24,,,
BOLD:ADB4335,6,,,
BOLD:ADB4339,1,,,
BOLD:ADB4380,7,,,
BOLD:ADB4381,18,,,
BOLD:ADB4437,1,,,
BOLD:ADB4444,8,,,
BOLD:ADB4445,6,,,
BOLD:ADB4456,13,,,
BOLD:ADB4475,65,,,
BOLD:ADB4483,1,,,
BOLD:ADB4497,2,,,
BOLD:ADB4518,34,,,
BOLD:ADB4519,7,,,
BOLD:ADB4521,63,,,
BOLD:ADB4527,24,,,
BOLD:ADB4554,2,,,
BOLD:ADB4588,2,,,
BOLD:ADB4596,1,,,
BOLD:ADB4617,38,,,
BOLD:ADB4619,40,,,
BOLD:ADB4625,2,,,
BOLD:ADB4641,12,,,
BOLD:ADB4642,50,,,
BOLD:ADB4687,19,,,
BOLD:ADB4699,1,,,
BOLD:ADB4702,47,,,
BOLD:ADB4713,2,,,
BOLD:ADB4714,14,,,
BOLD:ADB4730,1,,,
BOLD:ADB4801,2,,,
BOLD:ADB4806,1,,,
BOLD:ADB4807,2,,,
BOLD:ADB4808,1,,,
BOLD:ADB4835,1,,,
BOLD:ADB4836,3,,,
BOLD:ADB4848,1,,,
BOLD:ADB4850,2,,,
BOLD:ADB4857,7,,,
BOLD:ADB4862,113,,,
BOLD:ADB4902,8,,,
BOLD:ADB4919,13,,,
BOLD:ADB4921,18,,,
BOLD:ADB4930,10,,,
BOLD:ADB4936,114,,,
BOLD:ADB4943,1,,,
BOLD:ADB4953,7,,,
BOLD:ADB4967,39,,,
BOLD:ADB4980,87,,,
BOLD:ADB5025,5,,,
BOLD:ADB5045,2,,,
BOLD:ADB5052,18,,,
BOLD:ADB5054,5,,,
BOLD:ADB5056,2,,,
BOLD:ADB5057,5,,,
BOLD:ADB5058,2,,,
BOLD:ADB5068,2,,,
BOLD:ADB5069,6,,,
BOLD:ADB5074,57,,,
BOLD:ADB5075,8,,,
BOLD:ADB5076,4,,,
BOLD:ADB5081,56,,,
BOLD:ADB5088,22,,,
BOLD:ADB5089,7,,,
BOLD:ADB5094,12,,,
BOLD:ADB5110,221,,,
BOLD:ADB5134,126,,,
BOLD:ADB5154,6,,,
BOLD:ADB5157,1,,,
BOLD:ADB5166,2,,,
BOLD:ADB5168,2,,,
BOLD:ADB5217,79,,,
BOLD:ADB5218,79,,,
BOLD:ADB5219,2,,,
BOLD:ADB5223,1,,,
BOLD:ADB5239,2,,,
BOLD:ADB5249,51,,,
BOLD:ADB5250,1,,,
BOLD:ADB5265,20,,,
BOLD:ADB5287,3,,,
BOLD:ADB5295,6,,,
BOLD:ADB5315,3,,,
BOLD:ADB5333,23,,,
BOLD:ADB5334,28,,,
BOLD:ADB5337,2,,,
BOLD:ADB5344,19,,,
BOLD:ADB5349,10,,,
BOLD:ADB5402,21,,,
BOLD:ADB5404,10,,,
BOLD:ADB5420,7,,,
BOLD:ADB5437,33,,,
BOLD:ADB5438,1,,,
BOLD:ADB5464,4,,,
BOLD:ADB5487,11,,,
BOLD:ADB5512,1,,,
BOLD:ADB5564,6,,,
BOLD:ADB5573,8,,,
BOLD:ADB5581,1,,,
BOLD:ADB5595,7,,,
BOLD:ADB5635,8,,,
BOLD:ADB5638,18,,,
BOLD:ADB5646,29,,,
BOLD:ADB5681,22,,,
BOLD:ADB5700,1,,,
BOLD:ADB5724,2,,,
BOLD:ADB5742,27,,,
BOLD:ADB5754,11,,,
BOLD:ADB5763,25,,,
BOLD:ADB5770,2,,,
BOLD:ADB5787,4,,,
BOLD:ADB5820,31,,,
BOLD:ADB5850,8,,,
BOLD:ADB5866,32,,,
BOLD:ADB5874,59,,,
BOLD:ADB5892,2,,,
BOLD:ADB5898,6,,,
BOLD:ADB5911,32,,,
BOLD:ADB5933,9,,,
BOLD:ADB6000,1,,,
BOLD:ADB6001,26,,,
BOLD:ADB6029,1,,,
BOLD:ADB6030,3,,,
BOLD:ADB6034,2,,,
BOLD:ADB6088,1,,,
BOLD:ADB6090,25,,,
BOLD:ADB6098,1,,,
BOLD:ADB6099,3,,,
BOLD:ADB6101,1,,,
BOLD:ADB6102,5,,,
BOLD:ADB6119,12,,,
BOLD:ADB6120,58,,,
BOLD:ADB6156,14,,,
BOLD:ADB6168,13,,,
BOLD:ADB6169,40,,,
BOLD:ADB6180,18,,,
BOLD:ADB6181,22,,,
BOLD:ADB6185,7,,,
BOLD:ADB6210,26,,,
BOLD:ADB6211,7,,,
BOLD:ADB6218,1,,,
BOLD:ADB6234,2,,,
BOLD:ADB6235,14,,,
BOLD:ADB6239,6,,,
BOLD:ADB6251,4,,,
BOLD:ADB6259,10,,,
BOLD:ADB6291,101,,,
BOLD:ADB6308,11,,,
BOLD:ADB6332,3,,,
BOLD:ADB6333,7,,,
BOLD:ADB6346,13,,,
BOLD:ADB6373,2,,,
BOLD:ADB6377,6,,,
BOLD:ADB6426,1,,,
BOLD:ADB6445,10,,,
BOLD:ADB6478,2,,,
BOLD:ADB6489,15,,,
BOLD:ADB6495,5,,,
BOLD:ADB6504,4,,,
BOLD:ADB6526,1,,,
BOLD:ADB6539,244,,,
BOLD:ADB6543,12,,,
BOLD:ADB6570,16,,,
BOLD:ADB6582,11,,,
BOLD:ADB6621,1,,,
BOLD:ADB6647,9,,,
BOLD:ADB6652,9,,,
BOLD:ADB6663,28,,,
BOLD:ADB6707,10,,,
BOLD:ADB6715,20,,,
BOLD:ADB6716,32,,,
BOLD:ADB6727,1,,,
BOLD:ADB6736,4,,,
BOLD:ADB6739,12,,,
BOLD:ADB6780,3,,,
BOLD:ADB6797,9,,,
BOLD:ADB6801,22,,,
BOLD:ADB6803,3,,,
BOLD:ADB6828,57,,,
BOLD:ADB6837,64,,,
BOLD:ADB6856,9,,,
BOLD:ADB6857,7,,,
BOLD:ADB6862,21,,,
BOLD:ADB6865,60,,,
BOLD:ADB6870,4,,,
BOLD:ADB6873,12,,,
BOLD:ADB6884,49,,,
BOLD:ADB6891,6,,,
BOLD:ADB6908,2,,,
BOLD:ADB6929,1,,,
BOLD:ADB6939,13,,,
BOLD:ADB6949,10,,,
BOLD:ADB6981,2,,,
BOLD:ADB6987,6,,,
BOLD:ADB7030,2,,,
BOLD:ADB7031,1,,,
BOLD:ADB7044,10,,,
BOLD:ADB7051,16,,,
BOLD:ADB7074,5,,,
BOLD:ADB7075,27,,,
BOLD:ADB7081,21,,,
BOLD:ADB7086,25,,,
BOLD:ADB7096,27,,,
BOLD:ADB7100,20,,,
BOLD:ADB7113,4,,,
BOLD:ADB7114,1,,,
BOLD:ADB7124,5,,,
BOLD:ADB7126,53,,,
BOLD:ADB7150,2,,,
BOLD:ADB7151,17,,,
BOLD:ADB7162,8,,,
BOLD:ADB7170,7,,,
BOLD:ADB7171,106,,,
BOLD:ADB7198,1,,,
BOLD:ADB7199,25,,,
BOLD:ADB7212,4,,,
BOLD:ADB7233,12,,,
BOLD:ADB7235,5,,,
BOLD:ADB7237,3,,,
BOLD:ADB7247,1,,,
BOLD:ADB7259,34,,,
BOLD:ADB7264,13,,,
BOLD:ADB7266,1,,,
BOLD:ADB7306,3,,,
BOLD:ADB7337,4,,,
BOLD:ADB7349,7,,,
BOLD:ADB7350,3,,,
BOLD:ADB7352,18,,,
BOLD:ADB7371,1,,,
BOLD:ADB7383,5,,,
BOLD:ADB7384,4,,,
BOLD:ADB7386,7,,,
BOLD:ADB7438,49,,,
BOLD:ADB7444,4,,,
BOLD:ADB7447,2,,,
BOLD:ADB7448,7,,,
BOLD:ADB7461,42,,,
BOLD:ADB7464,35,,,
BOLD:ADB7465,5,,,
BOLD:ADB7481,28,,,
BOLD:ADB7485,10,,,
BOLD:ADB7492,41,,,
BOLD:ADB7517,32,,,
BOLD:ADB7533,15,,,
BOLD:ADB7534,2,,,
BOLD:ADB7542,10,,,
BOLD:ADB7549,852,,,
BOLD:ADB7554,1,,,
BOLD:ADB7565,15,,,
BOLD:ADB7586,69,,,
BOLD:ADB7603,4,,,
BOLD:ADB7612,5,,,
BOLD:ADB7628,4,,,
BOLD:ADB7633,1,,,
BOLD:ADB7655,1,,,
BOLD:ADB7667,2,,,
BOLD:ADB7693,12,,,
BOLD:ADB7695,37,,,
BOLD:ADB7697,45,,,
BOLD:ADB7704,7,,,
BOLD:ADB7719,1,,,
BOLD:ADB7723,46,,,
BOLD:ADB7725,1,,,
BOLD:ADB7726,4,,,
BOLD:ADB7735,3,,,
BOLD:ADB7758,2,,,
BOLD:ADB7762,8,,,
BOLD:ADB7769,12,,,
BOLD:ADB7770,4,,,
BOLD:ADB7771,1,,,
BOLD:ADB7783,6,,,
BOLD:ADB7797,56,,,
BOLD:ADB7801,2,,,
BOLD:ADB7816,36,,,
BOLD:ADB7817,1,,,
BOLD:ADB7818,30,,,
BOLD:ADB7823,7,,,
BOLD:ADB7824,6,,,
BOLD:ADB7830,1,,,
BOLD:ADB7847,34,,,
BOLD:ADB7848,1,,,
BOLD:ADB7850,3,,,
BOLD:ADB7851,4,,,
BOLD:ADB7883,2,,,
BOLD:ADB7889,3,,,
BOLD:ADB7891,4,,,
BOLD:ADB7892,58,,,
BOLD:ADB7893,9,,,
BOLD:ADB7894,1,,,
BOLD:ADB7911,47,,,
BOLD:ADB7917,14,,,
BOLD:ADB7919,1,,,
BOLD:ADB7926,2,,,
BOLD:ADB7936,35,,,
BOLD:ADB7940,3,,,
BOLD:ADB7955,19,,,
BOLD:ADB7965,25,,,
BOLD:ADB7994,3,,,
BOLD:ADB7995,36,,,
BOLD:ADB7996,6,,,
BOLD:ADB8000,16,,,
BOLD:ADB8011,65,,,
BOLD:ADB8012,1,,,
BOLD:ADB8020,21,,,
BOLD:ADB8086,1,,,
BOLD:ADB8087,10,,,
BOLD:ADB8097,10,,,
BOLD:ADB8101,1,,,
BOLD:ADB8108,3,,,
BOLD:ADB8118,8,,,
BOLD:ADB8119,5,,,
BOLD:ADB8141,3,,,
BOLD:ADB8151,29,,,
BOLD:ADB8155,17,,,
BOLD:ADB8161,3,,,
BOLD:ADB8167,3,,,
BOLD:ADB8195,6,,,
BOLD:ADB8210,4,,,
BOLD:ADB8231,18,,,
BOLD:ADB8232,26,,,
BOLD:ADB8248,9,,,
BOLD:ADB8249,19,,,
BOLD:ADB8257,19,,,
BOLD:ADB8258,1,,,
BOLD:ADB8266,12,,,
BOLD:ADB8282,543,,,
BOLD:ADB8287,1,,,
BOLD:ADB8288,4,,,
BOLD:ADB8295,19,,,
BOLD:ADB8298,20,,,
BOLD:ADB8299,6,,,
BOLD:ADB8301,21,,,
BOLD:ADB8329,2,,,
BOLD:ADB8330,9,,,
BOLD:ADB8331,65,,,
BOLD:ADB8343,1,,,
BOLD:ADB8344,8,,,
BOLD:ADB8362,206,,,
BOLD:ADB8375,8,,,
BOLD:ADB8383,3,,,
BOLD:ADB8384,9,,,
BOLD:ADB8395,2,,,
BOLD:ADB8411,20,,,
BOLD:ADB8418,3,,,
BOLD:ADB8419,1,,,
BOLD:ADB8433,11,,,
BOLD:ADB8458,1,,,
BOLD:ADB8483,8,,,
BOLD:ADB8493,63,,,
BOLD:ADB8494,9,,,
BOLD:ADB8502,30,,,
BOLD:ADB8511,2,,,
BOLD:ADB8524,166,,,
BOLD:ADB8525,9,,,
BOLD:ADB8529,9,,,
BOLD:ADB8530,5,,,
BOLD:ADB8534,10,,,
